word,rating
"myanmar",5.40353562930945
"obvious",1.43533329579382
"closeted",1.412077688923
"say",3.22241494165704
"heartbroken",5.54313702897588
"resulted",3.51877575462665
"mini",3.09453570999169
"screaming",4.72193655425406
"intake",3.71779986074067
"fraud",4.57597264785183
"19",4.37003438438973
"whereas",1.48115729634706
"upcoming",2.6819681295983
"porch",3.71892215654715
"jack",1.24235736555909
"finished",3.96811121158769
"wounded",5.56483980740302
"grifting",2.08319863095755
"closets",3.74879063176471
"pitcher",2.03661740563248
"equals",3.64806522629748
"flour",5.1683602688709
"wednesday",3.57826587163923
"available",3.11907680036318
"1000s",3.83139247456351
"many",2.83069464644685
"--",2.38991570667203
"unclear",3.12222551928048
"upon",3.3591020547692
"apart",2.67956835944107
"switched",3.05336947869915
"deceived",4.83763443081003
"customers",4.52698625869907
"environmentalism",2.93592699053988
"complain",2.7524088688248
"88",4.15985827772757
"provide",3.65877746409895
"icon",2.4521651687209
"heap",2.62599016311375
",”",2.23877081014407
"hitler",4.53530202090197
"farmer",4.03516006711399
"ballot",3.64280814740083
"celebrities",1.24442001231427
"outlines",4.37381932104989
"tragic",5.05034678887789
"shoe",3.78072858498047
"“...",2.23877081014407
"exile",1.88153930196689
"—",3.45944107085818
"blazing",4.37332669429613
"ruins",2.19794892723603
"profiling",4.11542823722949
"likelihood",2.69986620596194
"wives",2.45759689713799
"science",4.12631834762302
"toughest",3.92857728885372
"identify",4.53677324405182
"exhausted",5.28773178994392
"shorter",1.69044459372639
"predijuce",2.23877081014407
"beaches",3.48799307780622
"generic",1.71937425949185
"wordly",1.56846547417135
"tasers",5.60622385214163
"odd",1.25071261754228
"need",3.44294912877984
"constructive",2.07126664024457
"somewhere",1.18201303549918
"gunshot",3.97362940818536
"sorrow",5.42215461031835
"chanted",5.34779428443077
"ringing",3.13691010910851
"syria",5.04119582276164
"stimulated",2.37454431025414
"oak",3.10017599978308
"siteson",2.23877081014407
"samuel",4.23498748762214
"legacy",2.56377824512447
"athlete",2.54689115103775
"loot",3.5063330731851
"entrepreneurs",2.00331812117703
"face",4.74631565170586
"british",2.89605743794122
"box",2.47850153240167
"latinos",3.81959488337459
"ol",2.02425171105286
"halloweed",2.23877081014407
"policing",4.08911535532374
"unless",1.6021107819476
"soo",3.88091192686283
"raft",3.67290245706712
"peace",4.60153358522911
"divorced",2.54843014628645
"freedoms",3.42584834429375
"nose",2.28711112053333
"diplomatic",1.92386219333601
"lover",3.93741242706205
"altering",3.45491117308719
"confuses",2.78648884153417
"mansour",4.24968492261682
"centrists",2.03813901500961
"meant",2.54247397524674
"manmade",3.06472605643822
"morocco",3.42056601948965
"saved",3.65903841620469
"hiking",2.02133892955372
"helpful",2.21101719152744
"overcoming",3.69127419352819
"pleading",4.97408486438611
"generates",3.57964460277801
"negligent",5.08504892545267
"bigoted",3.89178683748173
"risky",2.90419427699935
"character",1.86161336202397
"targeting",4.04848301595358
"communist",2.91661913128892
"koo",2.16671319103786
"minnesota",3.83297421432171
"stolen",3.81805563237472
"hospitals",5.11067371306213
"deportation",4.53680939864362
"40s",2.38480633340012
"wanna",2.67986973902781
"furious",5.16704330097932
"broadcasted",2.95857914666464
"exploit",3.71159213379479
"someday",1.46025686967344
"banks",4.13004438281354
"screened",4.48767416603298
"copy",3.3208564445486
"horrid",4.80378136855257
"head",3.68854864408743
"environment",4.10184087159464
"saudi",3.61311929838089
"disingenuous",3.6675396514809
"punish",5.43425192344711
"praise",2.99636554801994
"might",1.50221781981677
"mostly",1.18107500871089
"thick",2.91613130665579
"quota",4.46357641870475
"mutilate",5.79293415955285
"hit",3.77552516312297
"spokeswoman",5.31755489708441
"strip",3.77754121781148
"assad",5.49350479227169
"positivity",4.92702429012477
"halted",5.18718905353769
"bizarre",3.12420709942382
"moratorium",4.39036114487634
"canal",4.31142382935703
"firm",3.45944232485507
"appalachia",4.27038765451938
"frienda",4.79474362961268
"grain",3.976075973376
"protect",4.37255823675992
"subjugate",5.04754623481269
"segments",3.29819274047989
"unsuspecting",4.18419848110257
"negative",4.00549513853194
"korea",3.21575982181293
"voters",3.54720756724069
"nicolas",4.36894128921733
"targeted",4.54339571558101
"ardent",3.34577478520431
"asistance",2.16690237742411
"tense",4.08043999738151
"acrobatic",3.41433876353984
"ate",3.33987682239495
"ono",2.70638592816206
"chickens",3.53175359129704
"debts",3.45383672355529
"conditioned",3.34652489357509
"chalking",4.19995541852689
"shackles",3.36964933332155
"congress",4.27870842729414
"sue",3.80411793661055
"insight",2.58367824965949
"financial",3.7563553204963
"politcis",2.23877081014407
"basis",3.44009804061173
"cites",3.76545461614918
"fuels",4.00520965751528
"poll",2.22750454805079
"firmly",3.0347627246159
"arduous",3.77497561465603
"classes",3.0818705132666
"preying",4.63184377458507
"republicans",4.01211272238873
"against",3.26640444315644
"sand",4.23669246949258
"held",3.00748053832223
"colonialism",4.97974630121032
"diets",3.18173269626864
"harmful",4.69908522981925
"global",4.15928945977179
"complicates",3.4263411251897
"devastated",5.51929101497002
"describe",3.80563321995131
"outstanding",2.16733575120158
"recklessness",4.7567083221249
"assuming",1.13759960551522
"evident",3.28185298083411
"unsolved",3.41878193813788
"monitored",3.93767890526334
"fingers",4.33372678363598
"indication",2.73819205182097
"occured",1.96980546360873
"melatonin",4.40310532797609
"saturday",3.20079626047123
"organs",3.84561439085801
"gop",3.87109907428233
"publicly",2.86661339898222
"uk",3.59404209993121
"!”",2.23877081014407
"moments",3.94521888038148
"manafucters",2.23877081014407
"erosion",3.96844985243726
"card",4.90067859913578
"intense",4.34965265675066
"complete",3.22104906722549
"encounter",3.3825529106878
"grew",3.82200981431913
"introduce",4.3534281328205
"delaware",4.32063458399607
"must",4.4723772058035
"rankings",2.48222025826252
"fruit",3.12260519198036
"complacent",3.6616331762364
"fired",4.05853689009579
"elephant",5.13494624811974
"inherit",1.7463704573301
"precaution",4.156424110521
"awfully",3.46809239770572
"2001",2.40000408936068
"endless",4.04372437886697
"etc",1.4744233091552
"severe",3.92162633724317
"managed",2.69146247394184
"exposure",3.90803025769639
"seems",1.6015435666945
"trigger",3.62053305924457
"dumped",4.21570674263882
"tabs",2.03108344402856
"courts",2.53667027321649
"imagining",3.27917942110487
"cried",5.98922018800883
"included",1.73491920822626
"putting",3.67105215494233
"march",4.78329413564033
"larger",2.63366447117209
"awake",2.9072451725067
"destroy",4.74967872203887
"hire",3.81276605481637
"scourge",4.6880524300528
"casual",2.18153455381023
"rough",4.28242816387234
"done",3.61621277621855
"approaches",3.36455253447332
"guidance",3.20291297378246
"hunted",4.24803547828083
"enforcement",2.48506916578803
"standing",3.26618318404682
"referring",3.1196628007606
"assimilate",3.73736255555629
"rates",3.99235124028845
"at",3.62253459092984
"apples",2.80680057457228
"migrate",2.53403189196228
"meal",3.82957540789012
"likely",1.19375205377829
"detainees",5.84398146310925
"legend",2.11369586796064
"soft",3.55855555221859
"alleged",4.52777840805068
"page",3.72124897227277
"requires",2.56721517366206
"store",3.71991912321742
"sweeps",2.01896743370738
"autopsies",4.86218120497017
"sell",3.05875591792424
"fail",2.42836418977774
"flushing",2.67507380822526
"battles",2.45093554801763
"knowledge",2.49053291599585
"documents",3.72677140718853
".’",2.23877081014407
"disagreement",2.34696994967873
"uninvited",3.69736285063946
"okay",2.87023783752014
"sever",4.56290763092815
"monday",3.76552655264798
"oth",2.14835127488636
"foul",4.70901723856685
"slam",2.89827198810121
"hold",3.56554780429453
"voter",3.60720500577934
"prosecuted",4.1339076019034
"drill",3.38139782075158
"unsympathetic",4.2088283311457
"monitor",4.72829828300465
"pose",2.6383891382486
"access",3.5268116747519
"addictions",3.67794814443364
"texas",4.07620962739923
"idiots",1.34884163758611
"discriminate",4.60733192061253
"apprehensive",4.66724411746557
"chose",3.54749385640906
"happeneds",2.30425439938461
"dietary",3.59389494813211
"similar",1.48900176516209
"renewable",4.84064483931009
"offer",3.60827254510191
"behaviors",4.44950437272412
"stages",4.42364806978426
"99",2.15375473986454
"lifelong",3.58553098806587
"grant",2.98369033174704
"affairs",2.01267986314529
"dr",3.66915325817236
"filter",1.72834894795847
"humiliating",4.97965052140292
"bud",2.10790133516399
"bindi",3.60771790409232
"headed",3.30846674437657
"nutrients",4.67353427706901
"fodder",1.59738164619759
"acts",3.86496770784351
"golden",3.32450728151443
"variety",1.98565823749493
"discover",3.88665873245337
"heel",3.81489893260216
"domestic",3.55650955836037
"truly",4.20747459236063
"”",4.26282853933603
"nurturing",4.85514912209455
"abusing",5.36551051853582
"hindsight",2.59142920585425
"empathize",5.40731203030352
"shudder",3.5425147675682
"fracebook",2.23877081014407
"shortened",2.74405540331878
"poorer",3.0890967004946
"activate",3.81338741131469
"wounds",4.84102421118924
"behavior",3.81145923165368
"depraved",5.53707544955298
"backwater",1.70336150469858
"dissapointment",2.60109008089473
"signing",3.59486289559948
"ruin",2.75924919818734
"lighter",3.24261586304737
"peers",3.03107015247248
"researching",2.70130754611965
"locking",2.07989521044224
"aww",4.86511440405953
"rhony",2.23877081014407
"acceptance",3.96036077531596
"daunting",4.44119014506777
"demonstrated",3.78449149408478
"privileged",3.68073868894791
"bother",1.37362602156592
"facilities",4.59735227892627
"suicides",5.38922403721256
"thanks",2.11593655684151
"belongs",1.73733751541354
"despite",3.01651675492114
"boats",3.32003464546437
"wrongs",3.85523524728169
"losers",1.46325650999619
"clouds",3.92639298396281
"disloyal",4.80207480932737
"matches",2.03145766723456
"classroom",5.30642203898906
"bodyguards",2.45304432918959
"receive",4.61517310580077
"packed",3.64140754802175
"loosing",3.63020414567739
"dto",2.66859502556986
"wings",2.16063323580626
"ran",2.79568593438307
"omar",4.41558927736918
"rigging",3.32607382068549
"dumbest",2.13752454116837
"debate",1.87494592689545
"broader",1.75131931602989
"kicking",2.60469677157045
"always",1.56821065035326
"almost",3.77405086803073
"mechanically",2.35271071395607
"polish",1.5183584988399
"fishes",3.37423968706831
"rejected",4.72059490975316
"houston",4.4220741767592
"biting",2.70186646560842
"healer",3.97741265652144
"crowe",4.51184194369007
"claims",2.96181880555983
"tribal",3.82605467360831
"anxious",4.96448970322237
"oh",4.08344825486586
"repatriation",3.55813996241903
"insinuations",4.07793986647411
"sweden",2.68133500301825
"our",5.12182680347885
"coupling",2.33616300972089
"magnanimous",3.15432706376215
"dressed",2.47145268858799
"oral",2.3199531334448
"pervasive",4.19341350257214
"newsworthy",1.32382152180821
"2009",3.62807290199962
"integrity",3.11992545785253
"made",3.56550231287862
"dogs",4.76694174721924
"complicated",2.06707917025897
"nigerians",4.26166988517534
"estimated",3.60518064050232
"force",3.97355552351857
"ghosts",4.21540877117805
"depends",1.26471744722412
"arsenic",4.15382514645377
"successfully",3.22113531926977
"rain",4.25974235525768
"restored",1.99675403432429
"progressing",3.78357063062274
"coal",5.49804772436692
"700",3.51362366824466
"slouch",2.56907602281229
"checking",3.41792072404026
"oily",3.30571419519878
"aquarium",3.99191440460896
"jumping",4.04169036000537
"years",3.08919380674868
"russel",3.79654169242178
"professors",3.03217748551339
"accidents",4.95574759470083
"treatment",4.15858092922938
"northwest",3.8689760916551
"college",1.65742367610316
"clearing",2.95490331366888
"netflix",3.85714673068907
"dumb",1.82522184727923
"taliban",3.69678481593421
"ostriches",2.10304465213735
"honestly",2.57196167778263
"pisses",2.15557233691647
"foods",4.04449692421162
"mutated",3.8288945760519
"creating",3.80918364349778
"coutries",3.4613192961257
"willingly",3.98518140148429
"vessel",4.56177604100723
"impulse",4.116029366232
"occurrence",3.67994978206087
"thoose",2.50686527749814
"frustrating",4.31089309094375
"dna",3.5655493992771
"cries",5.1896162313606
"statue",2.32457476735699
"lucky",3.22795242888392
"gasoline",3.48615594519573
"immune",1.75410073039924
"hardship",4.70923598940015
"suggested",2.62127582007871
"nosey",2.48631122248245
"beloved",4.36777879466443
"biodiversity",5.06356912438951
"jacking",2.03852182468915
"empathy",5.59410211255554
"mikhail",3.61175705432746
"restrained",3.59841642466198
"damned",2.65219248585059
"admitted",3.58614124170293
"barren",4.26282593139736
"governance",3.42783425830151
"multi",3.86474350914057
"collective",3.48469402228839
"over",3.83947601836966
"idps",2.0385662644122
"rivalry",2.11308651706506
"rehab",3.0420842778997
"quakes",2.74593867961631
"demanding",4.25772662237502
"gutted",4.09874151492098
"outdoor",3.46858804987391
"site",2.86760884168887
"technology",3.05664344639666
"vacation",3.52459388182649
"preparing",3.2738204945761
"122",4.73492822243999
"advertisement",2.6292345341552
"fascinating",2.35381143705153
"under",2.2941168948176
"refused",4.71933456345197
"singers",1.86833482446849
"boss",3.78033535415399
"amendment",3.94248557663112
"primary",3.5420229521673
"suffering",5.72725398681266
"benefit",2.64616021023268
"zionism",4.56414694329235
"smartphones",4.10547027781888
"surface",2.77299975388743
"form",3.127901791512
"ecluding",2.23877081014407
"your",3.89190226177348
"position",2.2867570256863
"lantinos",2.23877081014407
"scent",2.75183632136769
"cave",2.87504623412069
"makeshift",3.83137806760541
"biographical",2.54336513509773
"collaborate",4.81272072665232
"drank",2.7696039415258
"enables",4.20529179110798
"preaching",3.47228897993763
"artical",1.78258945661699
"holy",4.45023587773026
"predicting",1.57254144508798
"shortcut",1.61236203939976
"happy",3.43060693628919
"friday",3.9109142930671
"cost",2.96740262047673
"worst",4.09918426900162
"tarred",4.06986946826492
"bankrupt",3.16870721434183
"mid",1.64910911161114
"becareful",4.11110201374612
"financing",4.12758510209082
"closer",3.50562716207728
"parent",4.46645917478652
"islamic",3.84168593850776
"couple",2.18733556527025
"missiles",3.69916370581716
"sunset",3.83752832748766
"opened",3.91598318942473
"poring",4.45143338046578
"retired",2.17743729332057
"lawyer",2.17315590236733
"phase",3.61371414265325
"retaliation",5.03134957913762
"conditions",4.31573897166098
"threat",3.63579543353201
"hun",4.00053358734142
"pamper",4.82675986241435
"directly",3.53935685369137
"conceiving",4.62683113090792
"adapting",2.47170267915874
"walls",4.13646604715596
"minimize",4.40207158538539
"promoted",3.07030675578857
"repulsive",4.82087212835408
"fund",3.6261445470819
"cooperative",3.72927013653719
"suite",2.67154829291476
"chaos",4.45990669688723
"remiss",4.13736878701903
"impeachment",4.23187005328604
"appreciated",1.45947290997147
"three",4.01104490480867
"titled",2.08553597645558
"downward",3.84059618168728
"assumex",2.23877081014407
"dare",3.84822014006523
"impossibly",3.92770899323679
"german",3.6541108311439
"wracking",4.3887338157595
"270",4.53744348797696
"programs",1.92742652843953
"handling",3.45326753641415
"contributes",2.66476966702423
"unforeseeable",3.05926969836074
"unrelenting",5.4157330319891
"allepo",2.23877081014407
"#",3.61020693832814
"dissociated",3.24813577904296
"comes",2.77182553996144
"pattern",4.3970594216589
"),",2.23877081014407
"procedure",2.06973172806536
"vet",4.52523793595953
"degrading",5.09342634855307
"spilling",3.87293242512933
"voting",3.91105196932363
"musicians",1.62847867875774
"reguardless",1.48531742606589
"thiols",2.40438938176481
"reduced",4.84169343390857
"fumes",4.39694497664845
"irrefutable",5.35976377399452
"crews",4.24056034873758
"yeah",1.41924439606683
"unbelievably",4.64805813872055
"sum",2.84449660225174
"embraced",4.47192101104187
"pooping",4.09866380317769
"inhumane",6.55334073388562
"accomplish",2.63158609052628
"sicko",4.6335517180358
"option",2.02774386260748
"delusional",3.13828291735373
"souls",5.006148416355
"fluctuations",2.87406553506678
"cigarettes",4.13607899186387
"violence",5.69863960704821
"blaming",3.82684942760615
"electron",4.39848989000776
"hesitation",3.18684480625007
"highway",3.75287183320626
"major",2.23440461473342
"leveled",4.20507781916386
"hear",2.64830989917853
"crimes",4.64618055193822
"him",3.4217471452717
"based",2.34156964396661
"peacekeeping",3.80772245582572
"hope",2.93022449232593
"dislike",2.51111476950029
"genetic",3.74661030686094
"unnecessary",4.27440740918937
"specialists",3.19328870194483
"wishing",3.17729218423208
"weasels",2.24349860196454
"appreciate",2.20127685619944
"fetus",5.24279565833223
"quest",3.2921019972372
"referrals",4.92521143107535
"britains",3.18203504510831
"priests",2.81058219877243
"fireworks",3.81287497982957
"cigarette",4.1328706969901
"established",2.79649958125237
"assume",1.38195278642452
"released",4.43828532758689
"sudan",4.91476149976465
"innocents",5.71117563276532
"donations",3.62926021925632
"seeing",4.40364547640733
"crude",3.79963657397411
"be",2.7170487144491
"anything",1.32549251673551
"killers",5.0185296252563
"airlines",3.91098901789213
"efficiency",3.69811713860962
"theyre",2.72812362750859
")",1.39527668357274
"000",4.08415243629126
"military",3.18327703886721
"crapping",2.7654347629351
"humanitarian",3.97379751641435
"compnay",3.53220411554565
"fabricating",3.93746884521052
"350",3.59884883752419
"freely",2.72933172271898
"arguments",1.50536060217166
"wwii",3.98794901471218
"owes",1.66951728329264
"figured",1.38356671113383
"hajibs",2.23877081014407
"bothered",1.96875353106696
"chaces",2.23877081014407
"witnessed",5.43389908403583
"gripe",1.17744068559218
"adolf",3.57820298959527
"cause",2.75211037759793
"early",3.13427633175781
"investigations",4.66793701888775
"levels",3.69589557070043
"cutting",4.5124933209872
"section",1.63760083598429
"morbid",4.77448207293145
"catastrophe",3.71550183384532
"taxation",2.39201898447752
"marry",1.82131104738603
"judgement",3.40429150544846
"afraid",4.00796608138235
"factories",5.52168647440741
"abject",4.69641203880128
"farms",4.1299946236464
"shark",4.23518882499727
"ridding",3.68356778285687
"impeded",4.44353373336777
"relate",2.67026037281876
"shovels",4.01011269288775
"bathroom",4.22872938147276
"zoos",4.75785557117897
"rescue",4.11372883925885
"practices",4.6128653487426
"raising",2.80090668373531
"volusia",2.23877081014407
"coalition",3.55840265676419
"someone",3.16848977264662
"operator",4.27311209231908
"highlighted",4.13641711465913
"supreme",3.75545369807578
"breeding",4.00384177450696
"micheal",4.62162263229336
"ww2",3.16323891944401
"’,",2.23877081014407
"hampshire",4.13846094597009
"scarce",3.44414169339442
"ability",2.29256752252279
"insignificant",2.8553746579693
"son",4.31995805612342
"lingo",1.61000116653979
"accountable",4.70755902440266
"destroying",4.58619882498929
"mis",3.56719792661599
"attempts",3.03286663528382
"fatally",5.56651148712488
"clear",3.45415693233223
"ohio",5.16774578189201
"injury",3.06026369962375
"interface",2.18152243117457
"abortion",4.93288481205231
"chicken",2.94341235636293
"marlins",4.04817974911697
"footprint",5.17182705755989
"deliberate",4.1602902596858
"nightly",3.58729374167994
"revving",2.8346641035723
"tearfully",5.37470457625792
"species",3.45704805059079
"senator",4.28018947521573
"fudging",3.5950252386129
"sudden",3.35458818544591
"qualifies",2.39907262507898
"typos",2.32828027171472
"build",3.14402877551317
"interact",2.79770920284372
"contributions",1.93728938935771
"the",2.33435269761003
"cared",1.581650440101
"reach",4.3373390217762
"alive",2.54376816066893
"directions",3.39798701381236
"knee",1.61023461668123
"racisma",2.23877081014407
"paranormal",3.84560470320578
"commit",5.13533146594449
"1947",2.41546043418185
"doing",3.01666281021865
"advances",3.74069700045793
"friendships",2.98329225048418
"wanted",3.30526748192504
"behaviour",4.15518427269137
"erupting",3.78942989233814
"toys",3.94604694023872
"leveling",3.2207304571504
"contribution",2.03158785617659
"explore",4.02232992068937
"seen",3.70439339094069
"productivity",4.3586783837971
"embarrassing",2.6152509022093
"jordan",4.84820481547581
"insanity",4.65304971185993
"tragedy",5.14285559902209
"photographer",3.48514068550265
"admirers",2.33056099961996
"catastrophic",3.10702331696221
"iraq",5.03902126771077
"roberts",4.02393372324852
"horse",3.42058562139943
"quit",2.22289201676171
"bus",4.99693684479863
"recommends",3.97151798260005
"blight",4.64705753936461
"fun",2.53368810695251
"rationality",4.37745330297502
"bottom",2.70769216193131
"spanish",2.82384778858906
"sports",1.44024263859748
"tested",2.94119454991461
"volunteer",3.48546450408061
"evacuation",3.89853492845578
"spending",3.55112127465395
"reexamined",4.82370576014004
"happened",3.02564449286398
"tallent",3.06462621898764
"silicon",2.72144964763996
"deliberating",4.66726445087195
"unqualified",4.66433779584577
"household",3.22201328011401
"mismanaged",5.18929923583917
"caring",4.16891507081849
"voicing",1.84842161229562
"resonated",2.2228175702333
"infecting",3.11277644101907
"craziest",3.87714859872329
"capture",4.47284110221744
"adopted",4.21325369626439
"liquid",3.15723873675188
"appreciative",2.45038177291686
"plight",5.00602231308401
"frightening",5.38306579783279
"various",2.14525584209521
"hands",4.7462325827546
"faith",3.90878029709162
"stick",1.52809058600272
"hills",2.33043808167761
"prior",2.1925027559702
"justices",1.99796150771893
"tigers",3.677900964316
"arm",2.7643781221095
"journalism",2.41738419105046
"adore",4.58790518696954
"(",1.33821240014074
"maintained",2.06036355684962
"leech",2.82584179385997
"comparison",2.90785531710802
"perpetrators",5.18232628633693
"denies",4.81076367285276
"cops",3.51338141909984
"dram",2.36431610820916
"secretive",2.17815454229382
"management",2.9988838343244
"sides",2.76588172915818
"doped",2.50582225935696
"painting",4.08913554128762
"altruistic",1.99445292968641
"organism",4.31439778869501
"sugar",4.73756895669401
"amazement",4.29645769298174
"alito",3.52197804953332
"cake",2.70097934826142
"aqaeda",2.23877081014407
"trials",4.48758385394563
"opponent",3.17806201827424
"charlie",4.15946801274815
"doomsdayers",3.17094484563159
"weapons",4.28709900739827
"expanding",4.42562294155286
"resident",3.11324395504909
"precautions",3.75861120840355
"fox",3.86049689153102
"intruded",2.3405935863605
"justifying",4.01443281428491
"story",2.86719859960126
"laughable",2.90442866613782
