word,rating
"meant",3.04792794605399
"manmade",3.20727701073077
"morocco",4.10882664298634
"saved",4.2206311627647
"hiking",4.21084757296956
"helpful",3.94783748393278
"overcoming",5.41947333141231
"pleading",4.77728435277626
"generates",3.35450598080124
"negligent",2.50661899823765
"bigoted",3.32471017202822
"risky",1.8614429970134
"character",3.30688801060016
"targeting",5.02097792608861
"communist",3.2167737300061
"koo",4.01561327802286
"minnesota",5.14284590580278
"stolen",4.16516320467607
"hospitals",5.41550312634107
"deportation",4.2181152181536
"40s",3.40673315467724
"wanna",3.50072817562678
"furious",3.70292595288226
"broadcasted",3.50674002357439
"exploit",2.23832077800321
"someday",3.15320130944353
"banks",4.50263938418178
"screened",4.28680308975708
"copy",3.91394331550605
"horrid",3.22303701061239
"head",3.39896838992818
"environment",4.68320419545352
"saudi",2.17159310644986
"disingenuous",2.28886683494651
"punish",2.68739271542959
"praise",3.51090285083782
"might",2.04031524851768
"mostly",1.42803033971072
"thick",3.93319780543099
"quota",2.81938533919478
"mutilate",5.24748427750079
"hit",4.64035799490489
"spokeswoman",5.26699290930731
"strip",2.86247233863643
"assad",4.60169289343137
"positivity",5.25315591778948
"halted",2.53157712781951
"bizarre",1.09899483576479
"moratorium",2.11299468904001
"canal",5.03721570572378
"firm",3.70335836984613
"appalachia",6.34378793042058
"frienda",5.01842017259887
"grain",3.14069133177287
"protect",5.09596865590083
"subjugate",3.49517667719396
"segments",3.18618257314575
"unsuspecting",2.80375306856827
"negative",2.57130560750782
"korea",2.37485177373952
"voters",4.27134917129525
"nicolas",5.65441981013938
"targeted",5.21952144959905
"ardent",4.03803395772185
"asistance",4.65905412343239
"tense",2.39555606659771
"acrobatic",3.23861876638895
"ate",3.25212639818662
"ono",1.20115109594038
"chickens",3.61259428884488
"debts",3.81399644999293
"conditioned",3.34750012609485
"chalking",2.42127220734702
"shackles",2.71868613069885
"congress",3.53556859513702
"sue",3.37936586240748
"insight",5.195533551667
"financial",4.67421017974113
"politcis",2.33399398365416
"basis",3.59622655669416
"cites",4.50026555370337
"fuels",2.92628855073084
"poll",3.22019563900888
"firmly",2.74620622571131
"arduous",4.69946178892739
"classes",3.79346147315721
"preying",3.79260804490642
"republicans",3.64727850768793
"against",3.28320242150556
"sand",3.65233152828047
"held",2.45548663209147
"colonialism",5.45833124085466
"diets",4.00558909144801
"harmful",2.60604195992167
"global",3.71398633566552
"complicates",2.76691040686538
"devastated",5.8226444733992
"describe",4.8718821021003
"outstanding",3.01190507106739
"recklessness",3.44736497365354
"assuming",2.07606077199018
"evident",3.09060753491573
"unsolved",3.69197699794122
"monitored",4.28891591581385
"fingers",3.50159184756862
"indication",3.30807993002333
"occured",2.96375990275315
"melatonin",5.32645294872109
"saturday",3.43824894942915
"organs",4.79179609464069
"gop",3.91281446528377
"publicly",2.62464801106216
"uk",3.50292841259198
"!”",2.33399398365416
"moments",3.33170653025896
"manafucters",2.33399398365416
"erosion",4.65168728694815
"card",4.22369772329678
"intense",4.3322370481893
"complete",3.37623315213582
"encounter",4.19048459126265
"grew",2.96401655943966
"introduce",3.60996176454054
"delaware",4.216564128079
"must",3.26888925355411
"rankings",3.57808749367496
"fruit",4.20765090738789
"complacent",2.19968270074234
"fired",3.54830255681807
"elephant",4.32783889344656
"inherit",3.49601406773418
"precaution",3.19107409304412
"awfully",3.01697565558166
"2001",3.90346110465794
"endless",3.02276805247424
"etc",3.67668444195998
"severe",3.32057777013138
"managed",2.69716604991308
"exposure",4.76595413879531
"seems",1.59765384704323
"trigger",3.38388698504439
"dumped",1.96665837260886
"tabs",3.48219282391312
"courts",2.47744816661362
"imagining",2.14412063955938
"cried",5.57444188788398
"included",2.2723898484965
"putting",2.24737104415007
"march",4.78007836521646
"larger",3.17249406277541
"awake",3.54897033555668
"destroy",4.24529676732394
"hire",3.02370620070659
"scourge",3.68520162608874
"casual",1.26506795931068
"rough",5.58347313633359
"done",3.70420726652182
"approaches",4.42112090543768
"guidance",5.27886470450334
"hunted",3.78732057927453
"enforcement",2.81213431974804
"standing",2.46973411967248
"referring",3.96849108449339
"assimilate",3.99120969389077
"rates",3.45926294646273
"at",2.70920717108544
"apples",4.24562285449694
"migrate",4.73835335708717
"meal",3.62241843974474
"likely",2.14996682482346
"detainees",4.03048196019749
"legend",4.42333354910039
"soft",4.32103829706629
"alleged",3.26075745807566
"page",3.80819710785052
"requires",3.10003080402395
"store",2.22295628921548
"sweeps",3.80129393084341
"autopsies",4.49709359205506
"sell",3.81174007783724
"fail",2.02873607612839
"flushing",2.80488293643454
"battles",4.61845214625638
"knowledge",4.06801692440853
"documents",4.81650244994455
".’",2.33399398365416
"disagreement",2.61336935871094
"uninvited",3.29094849360964
"okay",2.50962486351697
"sever",3.62204003108027
"monday",3.95414387576404
"oth",3.0208949238778
"foul",2.16716528542638
"slam",2.54558528661009
"hold",2.54492578599805
"voter",4.6428377893181
"prosecuted",2.65872161716114
"drill",2.17340517780079
"unsympathetic",3.682161119919
"monitor",3.98717586618955
"pose",1.78844700508008
"access",5.00621931625276
"addictions",4.57766546727108
"texas",3.44561917388782
"idiots",1.27845460622785
"discriminate",4.67770152443465
"apprehensive",2.5914805140959
"chose",3.80871952298997
"happeneds",2.7424835737796
"dietary",4.43771198194764
"similar",2.02133755560806
"renewable",4.40905220379629
"offer",4.43177496839889
"behaviors",4.2123562482511
"stages",5.17094153958935
"99",3.67706024031562
"lifelong",5.00217011489403
"grant",3.92862057752786
"affairs",1.69063362915952
"dr",4.37767973648148
"filter",2.59855018039482
"humiliating",1.92773790418161
"bud",2.42130816740459
"bindi",4.47195241384729
"headed",2.28528120890314
"nutrients",5.65500465252031
"fodder",2.23657838067166
"acts",3.40795820263746
"golden",4.71196697370215
"variety",2.52407021052981
"discover",4.27857115117278
"heel",3.94818439479289
"domestic",2.64308081326453
"truly",4.0839482136944
"”",4.64877748226407
"nurturing",4.49594772663689
"abusing",2.23737024621678
"hindsight",2.93660473290663
"empathize",6.35854948036906
"shudder",1.99317930274349
"fracebook",2.33399398365416
"shortened",3.1089445380084
"poorer",3.27132233130167
"activate",4.27760901693297
"wounds",6.26800297870321
"behavior",2.74375461315389
"depraved",1.57918057065413
"backwater",2.83530936386618
"dissapointment",3.56302666169566
"signing",2.29920425148413
"ruin",2.01834382773383
"lighter",3.92364481530036
"peers",4.05968697571649
"researching",3.93535461397475
"locking",1.49507315509333
"aww",5.71410088731863
"rhony",2.33399398365416
"acceptance",4.46987579050665
"daunting",4.52111213794799
"demonstrated",3.23324881381085
"privileged",4.67703957954035
"bother",1.12801179613834
"facilities",3.65587956045014
"suicides",4.93681532813871
"thanks",3.69850185050021
"belongs",1.6251053820706
"despite",2.30141630931512
"boats",4.47872551302153
"wrongs",4.99947201309876
"losers",1.64861991109607
"clouds",4.2830373952637
"disloyal",2.18664621039594
"matches",2.2942559153789
"classroom",4.47492034428162
"bodyguards",3.42548935420987
"receive",4.84625982573333
"packed",4.47561210244449
"loosing",5.34494922148698
"dto",3.77230169814461
"wings",4.16216259426714
"ran",2.59816744336478
"omar",3.26239260729207
"rigging",2.73856244996232
"dumbest",1.27669393160145
"debate",2.64979532153303
"broader",4.03314790548318
"kicking",2.19999359012135
"always",3.34560061295632
"almost",3.25871845371393
"mechanically",3.1328884651371
"polish",3.02071213662736
"fishes",3.729288343531
"rejected",3.15040696126345
"houston",4.2058053856507
"biting",3.39401724577994
"healer",6.20833722974387
"crowe",5.23765926854633
"claims",3.36312631455375
"tribal",4.9626765761344
"anxious",3.22037052291946
"oh",3.60643221102634
"repatriation",4.8330809281619
"insinuations",2.89178644563263
"sweden",4.1705809915088
"our",4.98011144660957
"coupling",3.28003353436463
"magnanimous",4.0946096951777
"dressed",1.88281561509634
"oral",4.49479874450928
"pervasive",3.57492731746739
"newsworthy",2.79241183272145
"2009",4.46281429671823
"integrity",4.09812671256656
"made",4.0692548671113
"dogs",4.97146756608714
"complicated",3.13507037166339
"nigerians",4.01129234433009
"estimated",4.33645261333158
"force",2.81757866264808
"ghosts",4.84399806666712
"depends",2.16361157924534
"arsenic",3.95869816480438
"successfully",3.41738491978229
"rain",3.82999060757552
"restored",4.52765070377471
"progressing",2.48723792592419
"coal",5.25654311551899
"700",4.27862735019284
"slouch",2.46927223337042
"checking",2.04729698305082
"oily",2.0957247467335
"aquarium",3.16440160543583
"jumping",2.80508836901917
"years",3.54259680010677
"russel",3.5439993035244
"professors",3.35625419599916
"accidents",5.18531685940271
"treatment",4.0470143706371
"northwest",4.43590306015672
"college",2.80163307012464
"clearing",2.93993058545027
"netflix",2.61299285865216
"dumb",1.29975831042333
"taliban",3.945569200324
"ostriches",1.54529859343937
"honestly",2.47883759240384
"pisses",2.1670460114329
"foods",4.79701162109638
"mutated",2.74514497359768
"creating",2.28668703805333
"coutries",4.51204293886583
"willingly",2.06588328037969
"vessel",5.60155178768747
"impulse",3.8267908335313
"occurrence",3.73908406835733
"thoose",4.38217307000955
"frustrating",2.55031244451399
"dna",3.53282846570196
"cries",5.27564053503296
"statue",2.58985369383911
"lucky",4.97120112995249
"gasoline",2.61023196963429
"immune",4.33368223527014
"hardship",5.89692257266688
"suggested",2.26771972420599
"nosey",1.55769841426083
"beloved",5.24300149655817
"biodiversity",6.11201293813156
"jacking",1.29456434893916
"empathy",6.05986412659468
"mikhail",3.50182551772569
"restrained",3.31977070417405
"damned",2.41366071552983
"admitted",2.5814551213855
"barren",3.52575618448174
"governance",4.57056440254504
"multi",3.06141722925482
"collective",3.52478988351404
"over",2.58271569508956
"idps",2.99983369659041
"rivalry",3.11666590880345
"rehab",4.76794815366873
"quakes",4.03249514080896
"demanding",3.61085177827355
"gutted",3.92918962432173
"outdoor",3.97185855209929
"site",3.8889415199267
"technology",2.96915745834227
"vacation",3.47080055311279
"preparing",3.2968255391636
"122",4.97054154680069
"advertisement",2.97734848663301
"fascinating",3.65853086190489
"under",2.13802443295409
"refused",2.81701540957524
"singers",4.71184259809408
"boss",2.99782559872921
"amendment",4.28739870474208
"primary",5.38845887113695
"suffering",6.1505929167545
"benefit",3.28324529016012
"zionism",4.60431769468545
"smartphones",3.95418427436076
"surface",5.09030954612017
"form",3.62788294118824
"ecluding",2.33399398365416
"your",4.76721228554436
"position",2.7475195553316
"lantinos",2.33399398365416
"scent",1.86728627313239
"cave",3.54783498075184
"makeshift",2.66770709689958
"biographical",4.46800920933241
"collaborate",4.12761329819736
"drank",3.60935569727909
"enables",4.57692239633665
"preaching",4.18950793583856
"artical",4.374418655871
"holy",4.97650552466793
"predicting",3.05548655949862
"shortcut",2.21478185509471
"happy",4.5499330144216
"friday",4.20674401802386
"cost",3.56821817472926
"worst",1.35610200691679
"tarred",4.34714449467106
"bankrupt",1.76846690149936
"mid",2.85145431993115
"becareful",3.44163033977225
"financing",3.64904961149684
"closer",3.90089694132591
"parent",4.32910056357917
"islamic",2.88768806305258
"couple",3.22463225616489
"missiles",4.36261205556964
"sunset",3.9085536159284
"opened",3.02396941515015
"poring",3.25171311298718
"retired",3.15105935136839
"lawyer",3.62991755202603
"phase",4.18402340636755
"retaliation",4.09433016150496
"conditions",3.83592845663237
"threat",2.43545815652708
"hun",4.38612121194969
"pamper",3.8229854877043
"directly",3.70811906526804
"conceiving",4.75758078952577
"adapting",3.46261240203997
"walls",5.19843300376575
"minimize",4.45849587659879
"promoted",2.98664978001444
"repulsive",1.48517560235188
"fund",2.26966859097234
"cooperative",2.24566860784555
"suite",3.05813178693935
"chaos",3.53162220174045
"remiss",2.13848305404282
"impeachment",3.81295249459901
"appreciated",4.17032652933327
"three",3.27327515421725
"titled",3.28701413190929
"downward",2.60407333310895
"assumex",2.33399398365416
"dare",1.19459232588743
"impossibly",3.2940035291449
"german",4.4672155860587
"wracking",3.46908275011699
"270",4.57611666798454
"programs",2.32107706321319
"handling",2.60155809023271
"contributes",2.90266455294149
"unforeseeable",2.50865911379876
"unrelenting",4.66667949103113
"allepo",2.33399398365416
"#",3.51459465753097
"dissociated",2.87097057259343
"comes",2.94293220041727
"pattern",3.0038991725731
"),",2.33399398365416
"procedure",2.79576550315395
"vet",4.68716277689996
"degrading",2.80455095190045
"spilling",3.66973182702542
"voting",4.0172570464487
"musicians",3.77257133536904
"reguardless",3.16599745451122
"thiols",5.26815882238179
"reduced",4.04569961439841
"fumes",2.13938986273046
"irrefutable",4.22301575837295
"crews",4.61964777105445
"yeah",2.60561849572675
"unbelievably",3.57897343450217
"sum",2.12971966381369
"embraced",3.56500589737758
"pooping",2.7188149220489
"inhumane",4.06872272052172
"accomplish",2.78492891951987
"sicko",1.46009517191664
"option",1.86938431570609
"delusional",1.3325867388393
"souls",5.76452808279482
"fluctuations",2.82310035480256
"cigarettes",3.53557372182815
"violence",5.03134168640578
"blaming",2.63529212671886
"electron",5.56247781018984
"hesitation",1.6272261311189
"highway",3.78999084815696
"major",2.70458202032896
"leveled",4.15075058644614
"hear",3.96085440200607
"crimes",2.60467345878679
"him",3.06653902816017
"based",3.79831806448128
"peacekeeping",3.49986376765029
"hope",3.62675385640206
"dislike",1.46762457915828
"genetic",4.79494810580547
"unnecessary",2.14556108668751
"specialists",3.8980141800317
"wishing",2.31649750605286
"weasels",3.45988459501953
"appreciate",3.2290604248192
"fetus",5.46507827203896
"quest",4.77438327100143
"referrals",5.4208364444632
"britains",4.38185244504123
"priests",3.50066814476477
"fireworks",3.4236053932231
"cigarette",3.22071905601557
"established",3.33352437455762
"assume",2.25781367168468
"released",3.07481585834845
"sudan",5.14801156920322
"innocents",5.56751140068426
"donations",4.31788686534716
"seeing",3.56948480641954
"crude",1.87623731489213
"be",2.52572817748662
"anything",1.18825635366757
"killers",3.75513455825696
"airlines",4.87292160534213
"efficiency",4.2121179613811
"theyre",3.59822051647762
")",2.83612544867044
"000",4.70422358379122
"military",2.70769602412866
"crapping",2.29840531686785
"humanitarian",4.63953992883881
"compnay",4.30159532659987
"fabricating",2.09087484872199
"350",4.49628938508354
"freely",2.68423415790302
"arguments",2.25770521802412
"wwii",5.80922469067293
"owes",2.06618913464383
"figured",1.95536365725543
"hajibs",2.33399398365416
"bothered",1.14438294740907
"chaces",2.33399398365416
"witnessed",3.83951701753963
"gripe",1.58497174724295
"adolf",4.69419055049341
"cause",3.29245755184215
"early",4.60391600355704
"investigations",4.6446626742481
"levels",3.35173257637338
"cutting",2.47050908207081
"section",2.86859621362177
"morbid",2.92028322936206
"catastrophe",3.29248526897096
"taxation",3.86636590906538
"marry",2.76107360056375
"judgement",2.35862235091017
"afraid",1.92819129176875
"factories",4.87477328409687
"abject",2.07581725966708
"farms",4.74300008008897
"shark",3.30603834986163
"ridding",2.21135135767249
"impeded",3.75533042063624
"relate",5.31264470174369
"shovels",4.25225162279284
"bathroom",2.40005765100736
"zoos",4.42749407113762
"rescue",5.0067024590535
"practices",3.70942605232018
"raising",1.82060543614112
"volusia",2.33399398365416
"coalition",3.82540553737986
"someone",2.80507592407895
"operator",4.18302225125506
"highlighted",3.99944903347235
"supreme",2.33546397958151
"breeding",2.67147998300361
"micheal",5.16686249800123
"ww2",5.60419743337643
"’,",2.33399398365416
"hampshire",4.53163488523063
"scarce",4.38839535746277
"ability",3.64768930476859
"insignificant",2.45802619414512
"son",4.40480075374218
"lingo",3.66603693229389
"accountable",3.89453743602111
"destroying",3.89066643826923
"mis",3.27152465957637
"attempts",2.50698374042975
"fatally",3.22954043694805
"clear",4.00742743063706
"ohio",4.94728237515596
"injury",4.86489590456215
"interface",4.01933743283331
"abortion",4.7444622189415
"chicken",2.42330494859308
"marlins",5.10878632106468
"footprint",5.66210250245152
"deliberate",2.53787568867482
"nightly",4.01621233414127
"revving",3.60057847049537
"tearfully",4.76032726365915
"species",3.15491367846567
"senator",4.48974781132256
"fudging",2.37960080638713
"sudden",3.49135149664479
"qualifies",2.413959948761
"typos",3.38691100226096
"build",3.76787401534116
"interact",2.96050517374513
"contributions",3.77284029272846
"the",2.65099708126283
"cared",2.61165833411636
"reach",5.1532720126903
"alive",3.50327379147228
"directions",3.56652495814973
"knee",2.71792544242728
"racisma",2.33399398365416
"paranormal",4.16120303033826
"commit",1.81691439757734
"1947",3.86626492867941
"doing",2.86572928034997
"advances",2.9080388939755
"friendships",4.73400000158065
"wanted",3.9424936080422
"behaviour",2.99888097259581
"erupting",4.16382658306528
"toys",3.98881266465375
"leveling",3.04033583441959
"contribution",3.84243580962565
"explore",5.02606622957171
"seen",2.79262702990596
"productivity",4.2733746925523
"embarrassing",1.14887363276779
"jordan",4.85539299841211
"insanity",1.70086791265632
"tragedy",5.60930037336549
"photographer",2.68493297160541
"admirers",2.87945438190044
"catastrophic",2.7243571428817
"iraq",5.02562696400592
"roberts",5.07086301246018
"horse",2.91900263766464
"quit",1.81148713677638
"bus",4.77795662102051
"recommends",3.61435583029889
"blight",4.68200567131619
"fun",3.58879215831388
"rationality",3.7364000042635
"bottom",2.66856581124404
"spanish",3.75981914048556
"sports",2.9236681805663
"tested",2.76159818454173
"volunteer",4.23572686478849
"evacuation",5.09842591707813
"spending",1.47017558822422
"reexamined",4.04410973785663
"happened",3.2723561678604
"tallent",4.86457034865086
"silicon",1.72325707572762
"deliberating",1.83989494869541
"unqualified",2.92544106533024
"household",3.61741851059157
"mismanaged",2.9661886050269
"caring",4.29194694477233
"voicing",2.97197132936454
"resonated",4.65526447613177
"infecting",2.82894356613215
"craziest",1.28082644047763
"capture",4.98911268924134
"adopted",4.33015821261214
"liquid",2.73630196094439
"appreciative",3.83112336737563
"plight",5.93584845685161
"frightening",2.76856226604083
"various",2.89574865800568
"hands",4.18895823270917
"faith",3.88299305321559
"stick",1.51068269283391
"hills",4.87022310503304
"prior",3.03302903493167
"justices",3.30145613364465
"tigers",5.23564550252539
"arm",2.6978979685228
"journalism",4.02053064683038
"adore",4.38937196546804
"(",2.97728762244851
"maintained",3.4133827085223
"leech",3.37532091893404
"comparison",3.17727130066116
"perpetrators",3.73556456246451
"denies",3.05556559337455
"cops",2.40836978569425
"dram",3.49266475582188
"secretive",2.26013308042294
"management",3.39357502062077
"sides",1.95878931150061
"doped",1.8559238034094
"painting",4.39009785111476
"altruistic",4.35933273544116
"organism",4.703168521856
"sugar",5.00123803554443
"amazement",2.33591212770472
"alito",4.30735159848729
"cake",2.35902129620119
"aqaeda",2.33399398365416
"trials",4.76119654150492
"opponent",3.91252631949679
"charlie",4.66881364151252
"doomsdayers",2.73672491545439
"weapons",3.29301473987971
"expanding",3.23073460060211
"resident",4.48776643663884
"precautions",3.27588697642886
"fox",3.91152702034763
"intruded",2.29606324410881
"justifying",1.96898867100988
"story",3.76593087701793
"laughable",1.13901225364122
